"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","30610","functionality of links","Tablet-768-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-coberturas/poliuretanos-pir-5c stage only Health Check > lang: pt-pt","stageHealth/stageHealth.spec.js","",""
"","8437","functionality of links","Desktop-1200-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-tecnico/condutas-pre-isoladas stage only Health Check > lang: pt-pt","stageHealth/stageHealth.spec.js","",""
"","33","seo compare","Tablet-768-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-coberturas/poliuretanos-pir-cm-bl > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","7850","functionality of links","Desktop-1920-Chrome","2026-03-29","failed","2026-03-29","URL: /fr/fr/campagnes/leading-with-passion stage only Health Check > lang: fr-fr","","",""
"","32332","functionality of links","Desktop-1920-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-coberturas/poliuretanos-pir-ad stage only Health Check > lang: pt-pt","stageHealth/stageHealth.spec.js","",""
"","1561","visual compare","Desktop-1200-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/sobre-nos/hubsostenibilidade/eficienciaenergetica > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","13706","functionality of links","Desktop-1920-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/sobre-nos/hubsostenibilidade stage only Health Check > lang: pt-pt","stageHealth/stageHealth.spec.js","",""
"","46","seo compare","Desktop-1200-Chrome","2026-03-29","failed","2026-03-29","URL: /fr/fr/campagnes/kingspan-insulation-notre-histoire > lang: fr-fr","","",""
"","1042","visual compare","Mobile-iPhone14","2026-03-30","failed","2026-03-30","URL: /pt/pt/aplicacoes > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","5900","functionality of links","Tablet-768-Chrome","2026-03-30","failed","2026-03-30","URL: /fr/fr/campagnes/Condit0ons-Generales-de-Vente-de-Kingspan-Insulation stage only Health Check > lang: fr-fr","","",""
"","61","seo compare","Mobile-iPhone14","2026-03-30","failed","2026-03-30","URL: /pt/pt/casos-de-estudo/camara-municipal-tui > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","0","functionality of links","Tablet-768-Chrome","2026-03-29","skipped","2026-03-29","URL: /gb/en/contact-us/kingspan-technical-insulation stage only Health Check > lang: gb-en","","",""
"","71","seo compare","Desktop-1200-Chrome","2026-03-29","failed","2026-03-29","URL: /fr/fr/a-propos-de-nous/CentredeDurabilte > lang: fr-fr","","",""
"","37","seo compare","Tablet-768-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/pagina-em-construcao > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","63","seo compare","Mobile-iPhone14","2026-03-30","failed","2026-03-30","URL: /fr/fr/produits/panneaux-isolants/panneaux-isolants-pour-faux-plafonds/pur-2ps > lang: fr-fr","","",""
"","806","visual compare","Desktop-1920-Chrome","2026-03-29","failed","2026-03-29","URL: /fr/fr/produits/protection-passive-contre-lincendie/protection-contre-la-penetration/bandes-de-tuyaux-k-stop > lang: fr-fr","","",""
"","2941","visual compare","Tablet-768-Chrome","2026-03-29","failed","2026-03-29","URL: /fr/fr/campagnes/leading-with-passion > lang: fr-fr","","",""
"","6328","functionality of links","Tablet-768-Chrome","2026-03-30","failed","2026-03-30","URL: /fr/fr/divisions/kingspaninsulation/kooltherm stage only Health Check > lang: fr-fr","","",""
"","6355","functionality of links","Tablet-768-Chrome","2026-03-30","failed","2026-03-30","URL: /fr/fr/campagnes/leading-with-passion stage only Health Check > lang: fr-fr","","",""
"","1577","visual compare","Desktop-1920-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-coberturas/poliuretanos-pir-ak > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","48","seo compare","Mobile-iPhone14","2026-03-30","failed","2026-03-30","URL: /pt/pt/grupos-de-negocios/kingspan-insulation > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","5599","visual compare","Mobile-iPhone14","2026-03-30","failed","2026-03-30","URL: /pt/pt/grupos-de-negocios/sobrenosostros > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","7343","visual compare","Desktop-1920-Chrome","2026-03-29","failed","2026-03-29","URL: /fr/fr/campagnes/Condit0ons-Generales-de-Vente-de-Kingspan-Insulation > lang: fr-fr","","",""
"","25265","functionality of links","Tablet-768-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/grupos-de-negocios/sobrenosostros stage only Health Check > lang: pt-pt","stageHealth/stageHealth.spec.js","",""
"","9","seo compare","Desktop-1200-Chrome","2026-03-29","failed","2026-03-29","URL: /fr/articles-de-connaissance/comment-reduire-nos-dechets-et-tendre-vers-le-zero-dechet > lang: fr-articles-de-connaissance","","",""
"","5679","functionality of links","Desktop-1920-Chrome","2026-03-29","failed","2026-03-29","URL: /fr/fr/formations-et-conseils stage only Health Check > lang: fr-fr","","",""
"","1159","visual compare","Desktop-1200-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/pagina-em-construcao > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","1597","visual compare","Desktop-1920-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-coberturas/poliuretanos-pir-cm-bl > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","45","seo compare","Mobile-iPhone14","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-tectos-falsos/poliuretanos-pur-2-ps > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","447","visual compare","Desktop-1200-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-tectos-falsos > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","44","seo compare","Tablet-768-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-coberturas/poliuretanos-pir-bv > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","433","visual compare","Tablet-768-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-tectos-falsos > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","79","seo compare","Mobile-iPhone14","2026-03-30","failed","2026-03-30","URL: /fr/fr/a-propos-de-nous/CentredeDurabilte > lang: fr-fr","","",""
"","66","seo compare","Mobile-iPhone14","2026-03-30","failed","2026-03-30","URL: /fr/fr/campagnes/Parlez-nous-d-un-projet > lang: fr-fr","","",""
"","355","visual compare","Tablet-768-Chrome","2026-03-29","failed","2026-03-29","URL: /fr/fr/formations-et-conseils > lang: fr-fr","","",""
"","2389","visual compare","Desktop-1200-Chrome","2026-03-29","failed","2026-03-29","URL: /fr/fr/divisions/kingspaninsulation > lang: fr-fr","","",""
"","23643","functionality of links","Desktop-1200-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/aplicacoes/coberturas stage only Health Check > lang: pt-pt","stageHealth/stageHealth.spec.js","",""
"","7129","functionality of links","Desktop-1920-Chrome","2026-03-29","failed","2026-03-29","URL: /fr/fr/produits/protection-passive-contre-lincendie/coupe-feu/mortier-coupe-feu-compund-k-stop stage only Health Check > lang: fr-fr","","",""
"","9","seo compare","Tablet-768-Chrome","2026-03-29","failed","2026-03-29","URL: /r/produits/protection-passive-contre-lincendie/coupe-feu/mastic-refractaire-k-stop > lang: r-produits","","",""
"","61","seo compare","Tablet-768-Chrome","2026-03-29","failed","2026-03-29","URL: /fr/fr/articles-de-connaissance/des-connaissances-actuelles-et-actualisees-avec-le-kingspan-college > lang: fr-fr","","",""
"","43","seo compare","Desktop-1920-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-coberturas/therma-tt47 > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","27258","functionality of links","Desktop-1200-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-tectos-falsos/kooltherm-k10 stage only Health Check > lang: pt-pt","stageHealth/stageHealth.spec.js","",""
"","50","seo compare","Tablet-768-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-pavimentos/optim-r > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","7967","functionality of links","Mobile-iPhone14","2026-03-30","failed","2026-03-30","URL: /fr/fr/campagnes/Condit0ons-Generales-de-Vente-de-Kingspan-Insulation stage only Health Check > lang: fr-fr","","",""
"","31","seo compare","Desktop-1200-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-coberturas/poliuretanos-pir-bv > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","3237","visual compare","Desktop-1920-Chrome","2026-03-29","failed","2026-03-29","URL: /fr/fr/campagnes/journee-du-gros-pull > lang: fr-fr","","",""
"","261","functionality of links","Mobile-iPhone14","2026-03-30","skipped","2026-03-30","URL: /r/produits/protection-passive-contre-lincendie/coupe-feu/mastic-refractaire-k-stop stage only Health Check > lang: r-produits","","",""
"","57","seo compare","Tablet-768-Chrome","2026-03-29","failed","2026-03-29","URL: /fr/fr/divisions/kingspaninsulation/u-value-calculator-modalites-et-conditions-generales-dutilisation-du-site-internet > lang: fr-fr","","",""
"","850","visual compare","Desktop-1200-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-tectos-falsos/poliuretanos-pir-gr > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","475","visual compare","Desktop-1200-Chrome","2026-03-29","failed","2026-03-29","URL: /fr/fr/applications > lang: fr-fr","","",""
"","78","seo compare","Mobile-iPhone14","2026-03-30","failed","2026-03-30","URL: /fr/fr/articles-de-connaissance/dpe-et-isolation-thermique-du-batiment > lang: fr-fr","","",""
"","43","seo compare","Tablet-768-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-paredes/kooltherm-k8 > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","42","seo compare","Desktop-1200-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/aplicacoes/tectosfalsos > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","1071","visual compare","Mobile-iPhone14","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-paredes/kooltherm-k15 > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","921","visual compare","Tablet-768-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-pavimentos/therma-tf72 > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","650","visual compare","Desktop-1920-Chrome","2026-03-29","failed","2026-03-29","URL: /fr/fr/formations-et-conseils > lang: fr-fr","","",""
"","35","seo compare","Desktop-1920-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-tecnico/condutas-pre-isoladas/preisoladas-pir-alu-40 > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","46","seo compare","Desktop-1920-Chrome","2026-03-29","failed","2026-03-29","URL: /fr/fr/campagnes/more-space-magazine > lang: fr-fr","","",""
"","1192","visual compare","Mobile-iPhone14","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-tectos-falsos/kooltherm-k10 > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","537","visual compare","Tablet-768-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-pavimentos/therma-tf70-sp > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","1098","visual compare","Desktop-1920-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-paredes/kooltherm-k8 > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","38","seo compare","Desktop-1200-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-coberturas/thermataper-tt47 > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","43","seo compare","Desktop-1920-Chrome","2026-03-29","failed","2026-03-29","URL: /fr/fr/produits/panneaux-isolants/panneaux-isolants-pour-faux-plafonds/pir-gr > lang: fr-fr","","",""
"","0","functionality of links","Desktop-1920-Chrome","2026-03-29","skipped","2026-03-29","URL: /ie/en/knowledge-articles/what-you-need-to-know-about-internal-wall-insulation-- stage only Health Check > lang: ie-en","","",""
"","1103","visual compare","Desktop-1200-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-coberturas/poliuretanos-pir-5c > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","1106","visual compare","Mobile-iPhone14","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-paredes > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","5298","functionality of links","Mobile-iPhone14","2026-03-30","failed","2026-03-30","URL: /fr/fr/carriere stage only Health Check > lang: fr-fr","","",""
"","152","functionality of links","Tablet-768-Chrome","2026-03-30","skipped","2026-03-30","URL: /r/produits/protection-passive-contre-lincendie/coupe-feu/mastic-refractaire-k-stop stage only Health Check > lang: r-produits","","",""
"","78","seo compare","Mobile-iPhone14","2026-03-30","failed","2026-03-30","URL: /fr/fr/divisions/kingspanisolationtechnique > lang: fr-fr","","",""
"","73","seo compare","Desktop-1200-Chrome","2026-03-29","failed","2026-03-29","URL: /fr/fr/campagnes/journee-du-gros-pull > lang: fr-fr","","",""
"","22362","functionality of links","Tablet-768-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/sobre-nos/hubsostenibilidade stage only Health Check > lang: pt-pt","stageHealth/stageHealth.spec.js","",""
"","10690","functionality of links","Tablet-768-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/sobre-nos/hubsostenibilidade/circularidade stage only Health Check > lang: pt-pt","stageHealth/stageHealth.spec.js","",""
"","1499","visual compare","Desktop-1200-Chrome","2026-03-29","failed","2026-03-29","URL: /fr/fr/produits/panneaux-isolants/panneaux-d-isolation-des-facades > lang: fr-fr","","",""
"","36","seo compare","Desktop-1200-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/grupos-de-negocios/sobrenosostros > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","1","visual compare","Desktop-1920-Chrome","2026-03-29","failed","2026-03-29","URL: /ee/et/meist/planet-passionate > lang: ee-et","","",""
"","29282","functionality of links","Desktop-1920-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-coberturas/poliuretanos-pir-ak stage only Health Check > lang: pt-pt","stageHealth/stageHealth.spec.js","",""
"","29946","functionality of links","Desktop-1200-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-coberturas/poliuretanos-pir-5c stage only Health Check > lang: pt-pt","stageHealth/stageHealth.spec.js","",""
"","6852","functionality of links","Mobile-iPhone14","2026-03-30","failed","2026-03-30","URL: /fr/fr/divisions/kingspaninsulation/u-value-calculator-responsable-du-traitement-des-donnees stage only Health Check > lang: fr-fr","","",""
"","8509","functionality of links","Mobile-iPhone14","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-coberturas/optim-r stage only Health Check > lang: pt-pt","stageHealth/stageHealth.spec.js","",""
"","10158","functionality of links","Desktop-1920-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/pagina-em-construcao stage only Health Check > lang: pt-pt","stageHealth/stageHealth.spec.js","",""
"","435","visual compare","Desktop-1200-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-paredes > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","6583","functionality of links","Desktop-1200-Chrome","2026-03-29","failed","2026-03-29","URL: /fr/fr/campagnes/Condit0ons-Generales-de-Vente-de-Kingspan-Insulation stage only Health Check > lang: fr-fr","","",""
"","503","visual compare","Tablet-768-Chrome","2026-03-29","failed","2026-03-29","URL: /fr/fr/applications > lang: fr-fr","","",""
